,stem,img_file,label_file,is_test,class
35,Haber_Bosch_1,/aisscv/preprocessing/data/Haber_Bosch_1.jpg,/aisscv/preprocessing/data/Haber_Bosch_1.txt,True,Haber_Bosch
36,Kolben_8,/aisscv/preprocessing/data/Kolben_8.jpg,/aisscv/preprocessing/data/Kolben_8.txt,True,Kolben
37,Kolben_21,/aisscv/preprocessing/data/Kolben_21.jpg,/aisscv/preprocessing/data/Kolben_21.txt,True,Kolben
38,Kolben_40,/aisscv/preprocessing/data/Kolben_40.jpg,/aisscv/preprocessing/data/Kolben_40.txt,True,Kolben
39,Kolben_52,/aisscv/preprocessing/data/Kolben_52.jpg,/aisscv/preprocessing/data/Kolben_52.txt,True,Kolben
40,Kolben_57,/aisscv/preprocessing/data/Kolben_57.jpg,/aisscv/preprocessing/data/Kolben_57.txt,True,Kolben
41,Kolben_59,/aisscv/preprocessing/data/Kolben_59.jpg,/aisscv/preprocessing/data/Kolben_59.txt,True,Kolben
42,Kolben_9,/aisscv/preprocessing/data/Kolben_9.jpg,/aisscv/preprocessing/data/Kolben_9.txt,True,Kolben
43,Kopf_37,/aisscv/preprocessing/data/Kopf_37.jpg,/aisscv/preprocessing/data/Kopf_37.txt,True,Kopf
44,Kopf_23,/aisscv/preprocessing/data/Kopf_23.jpg,/aisscv/preprocessing/data/Kopf_23.txt,True,Kopf
45,Kopf_48,/aisscv/preprocessing/data/Kopf_48.jpg,/aisscv/preprocessing/data/Kopf_48.txt,True,Kopf
46,Kopf_70,/aisscv/preprocessing/data/Kopf_70.jpg,/aisscv/preprocessing/data/Kopf_70.txt,True,Kopf
47,Kopf_32,/aisscv/preprocessing/data/Kopf_32.jpg,/aisscv/preprocessing/data/Kopf_32.txt,True,Kopf
48,Kopf_36,/aisscv/preprocessing/data/Kopf_36.jpg,/aisscv/preprocessing/data/Kopf_36.txt,True,Kopf
49,Kopf_24,/aisscv/preprocessing/data/Kopf_24.jpg,/aisscv/preprocessing/data/Kopf_24.txt,True,Kopf
50,Kopf_71,/aisscv/preprocessing/data/Kopf_71.jpg,/aisscv/preprocessing/data/Kopf_71.txt,True,Kopf
51,Kopf_64,/aisscv/preprocessing/data/Kopf_64.jpg,/aisscv/preprocessing/data/Kopf_64.txt,True,Kopf
52,Lernzentrum_3,/aisscv/preprocessing/data/Lernzentrum_3.jpg,/aisscv/preprocessing/data/Lernzentrum_3.txt,True,Lernzentrum
53,Lernzentrum_4,/aisscv/preprocessing/data/Lernzentrum_4.jpg,/aisscv/preprocessing/data/Lernzentrum_4.txt,True,Lernzentrum
54,Lernzentrum_64,/aisscv/preprocessing/data/Lernzentrum_64.jpg,/aisscv/preprocessing/data/Lernzentrum_64.txt,True,Lernzentrum
55,Lernzentrum_47,/aisscv/preprocessing/data/Lernzentrum_47.jpg,/aisscv/preprocessing/data/Lernzentrum_47.txt,True,Lernzentrum
56,Lernzentrum_50,/aisscv/preprocessing/data/Lernzentrum_50.jpg,/aisscv/preprocessing/data/Lernzentrum_50.txt,True,Lernzentrum
57,Lernzentrum_10,/aisscv/preprocessing/data/Lernzentrum_10.jpg,/aisscv/preprocessing/data/Lernzentrum_10.txt,True,Lernzentrum
58,Lernzentrum_11,/aisscv/preprocessing/data/Lernzentrum_11.jpg,/aisscv/preprocessing/data/Lernzentrum_11.txt,True,Lernzentrum
59,Lernzentrum_52,/aisscv/preprocessing/data/Lernzentrum_52.jpg,/aisscv/preprocessing/data/Lernzentrum_52.txt,True,Lernzentrum
60,Mathebau_54,/aisscv/preprocessing/data/Mathebau_54.jpg,/aisscv/preprocessing/data/Mathebau_54.txt,True,Mathebau
61,Mathebau_52,/aisscv/preprocessing/data/Mathebau_52.jpg,/aisscv/preprocessing/data/Mathebau_52.txt,True,Mathebau
62,Mathebau_6,/aisscv/preprocessing/data/Mathebau_6.jpg,/aisscv/preprocessing/data/Mathebau_6.txt,True,Mathebau
63,Mathebau_11,/aisscv/preprocessing/data/Mathebau_11.jpg,/aisscv/preprocessing/data/Mathebau_11.txt,True,Mathebau
64,Mathebau_12,/aisscv/preprocessing/data/Mathebau_12.jpg,/aisscv/preprocessing/data/Mathebau_12.txt,True,Mathebau
65,Mathebau_43,/aisscv/preprocessing/data/Mathebau_43.jpg,/aisscv/preprocessing/data/Mathebau_43.txt,True,Mathebau
66,Mensa_19,/aisscv/preprocessing/data/Mensa_19.jpg,/aisscv/preprocessing/data/Mensa_19.txt,True,Mensa
67,Mensa_42,/aisscv/preprocessing/data/Mensa_42.jpg,/aisscv/preprocessing/data/Mensa_42.txt,True,Mensa
68,Mensa_21,/aisscv/preprocessing/data/Mensa_21.jpg,/aisscv/preprocessing/data/Mensa_21.txt,True,Mensa
69,Mensa_28,/aisscv/preprocessing/data/Mensa_28.jpg,/aisscv/preprocessing/data/Mensa_28.txt,True,Mensa
70,Mensa_87,/aisscv/preprocessing/data/Mensa_87.jpg,/aisscv/preprocessing/data/Mensa_87.txt,True,Mensa
71,Mensa_51,/aisscv/preprocessing/data/Mensa_51.jpg,/aisscv/preprocessing/data/Mensa_51.txt,True,Mensa
72,Mensa_17,/aisscv/preprocessing/data/Mensa_17.jpg,/aisscv/preprocessing/data/Mensa_17.txt,True,Mensa
73,Mensa_1,/aisscv/preprocessing/data/Mensa_1.jpg,/aisscv/preprocessing/data/Mensa_1.txt,True,Mensa
74,Mensa_18,/aisscv/preprocessing/data/Mensa_18.jpg,/aisscv/preprocessing/data/Mensa_18.txt,True,Mensa
75,Neue_Bib_28,/aisscv/preprocessing/data/Neue_Bib_28.jpg,/aisscv/preprocessing/data/Neue_Bib_28.txt,True,Neue_Bib
76,Neue_Bib_35,/aisscv/preprocessing/data/Neue_Bib_35.jpg,/aisscv/preprocessing/data/Neue_Bib_35.txt,True,Neue_Bib
77,Neue_Bib_33,/aisscv/preprocessing/data/Neue_Bib_33.jpg,/aisscv/preprocessing/data/Neue_Bib_33.txt,True,Neue_Bib
78,Neue_Bib_20,/aisscv/preprocessing/data/Neue_Bib_20.jpg,/aisscv/preprocessing/data/Neue_Bib_20.txt,True,Neue_Bib
79,Soldat_15,/aisscv/preprocessing/data/Soldat_15.jpg,/aisscv/preprocessing/data/Soldat_15.txt,True,Soldat
80,Soldat_14,/aisscv/preprocessing/data/Soldat_14.jpg,/aisscv/preprocessing/data/Soldat_14.txt,True,Soldat
81,Soldat_31,/aisscv/preprocessing/data/Soldat_31.jpg,/aisscv/preprocessing/data/Soldat_31.txt,True,Soldat
82,Soldat_50,/aisscv/preprocessing/data/Soldat_50.jpg,/aisscv/preprocessing/data/Soldat_50.txt,True,Soldat
83,Soldat_23,/aisscv/preprocessing/data/Soldat_23.jpg,/aisscv/preprocessing/data/Soldat_23.txt,True,Soldat
84,Soldat_54,/aisscv/preprocessing/data/Soldat_54.jpg,/aisscv/preprocessing/data/Soldat_54.txt,True,Soldat
85,Studierendenwerk_28,/aisscv/preprocessing/data/Studierendenwerk_28.jpg,/aisscv/preprocessing/data/Studierendenwerk_28.txt,True,Studierendenwerk
86,Studierendenwerk_39,/aisscv/preprocessing/data/Studierendenwerk_39.jpg,/aisscv/preprocessing/data/Studierendenwerk_39.txt,True,Studierendenwerk
87,Studierendenwerk_46,/aisscv/preprocessing/data/Studierendenwerk_46.jpg,/aisscv/preprocessing/data/Studierendenwerk_46.txt,True,Studierendenwerk
88,Studierendenwerk_6,/aisscv/preprocessing/data/Studierendenwerk_6.jpg,/aisscv/preprocessing/data/Studierendenwerk_6.txt,True,Studierendenwerk
89,Studierendenwerk_37,/aisscv/preprocessing/data/Studierendenwerk_37.jpg,/aisscv/preprocessing/data/Studierendenwerk_37.txt,True,Studierendenwerk
90,Waermflasche_22,/aisscv/preprocessing/data/Waermflasche_22.jpg,/aisscv/preprocessing/data/Waermflasche_22.txt,True,Waermflasche
91,Waermflasche_2,/aisscv/preprocessing/data/Waermflasche_2.jpg,/aisscv/preprocessing/data/Waermflasche_2.txt,True,Waermflasche
92,Waermflasche_70,/aisscv/preprocessing/data/Waermflasche_70.jpg,/aisscv/preprocessing/data/Waermflasche_70.txt,True,Waermflasche
93,Waermflasche_25,/aisscv/preprocessing/data/Waermflasche_25.jpg,/aisscv/preprocessing/data/Waermflasche_25.txt,True,Waermflasche
94,Waermflasche_20,/aisscv/preprocessing/data/Waermflasche_20.jpg,/aisscv/preprocessing/data/Waermflasche_20.txt,True,Waermflasche
95,Waermflasche_93,/aisscv/preprocessing/data/Waermflasche_93.jpg,/aisscv/preprocessing/data/Waermflasche_93.txt,True,Waermflasche
96,Waermflasche_37,/aisscv/preprocessing/data/Waermflasche_37.jpg,/aisscv/preprocessing/data/Waermflasche_37.txt,True,Waermflasche
97,Waermflasche_29,/aisscv/preprocessing/data/Waermflasche_29.jpg,/aisscv/preprocessing/data/Waermflasche_29.txt,True,Waermflasche
98,Waermflasche_74,/aisscv/preprocessing/data/Waermflasche_74.jpg,/aisscv/preprocessing/data/Waermflasche_74.txt,True,Waermflasche
99,Waermflasche_10,/aisscv/preprocessing/data/Waermflasche_10.jpg,/aisscv/preprocessing/data/Waermflasche_10.txt,True,Waermflasche
100,Studierendenwerk_45,/aisscv/preprocessing/data/Studierendenwerk_45.jpg,/aisscv/preprocessing/data/Studierendenwerk_45.txt,False,Studierendenwerk
101,Alte_Bib_73,/aisscv/preprocessing/data/Alte_Bib_73.jpg,/aisscv/preprocessing/data/Alte_Bib_73.txt,False,Alte_Bib
102,Haber_Bosch_44,/aisscv/preprocessing/data/Haber_Bosch_44.jpg,/aisscv/preprocessing/data/Haber_Bosch_44.txt,False,Haber_Bosch
103,Soldat_51,/aisscv/preprocessing/data/Soldat_51.jpg,/aisscv/preprocessing/data/Soldat_51.txt,False,Soldat
104,Waermflasche_60,/aisscv/preprocessing/data/Waermflasche_60.jpg,/aisscv/preprocessing/data/Waermflasche_60.txt,False,Waermflasche
105,Waermflasche_14,/aisscv/preprocessing/data/Waermflasche_14.jpg,/aisscv/preprocessing/data/Waermflasche_14.txt,False,Waermflasche
106,Waermflasche_35,/aisscv/preprocessing/data/Waermflasche_35.jpg,/aisscv/preprocessing/data/Waermflasche_35.txt,False,Waermflasche
107,Kopf_52,/aisscv/preprocessing/data/Kopf_52.jpg,/aisscv/preprocessing/data/Kopf_52.txt,False,Kopf
108,Kopf_56,/aisscv/preprocessing/data/Kopf_56.jpg,/aisscv/preprocessing/data/Kopf_56.txt,False,Kopf
109,Kopf_13,/aisscv/preprocessing/data/Kopf_13.jpg,/aisscv/preprocessing/data/Kopf_13.txt,False,Kopf
110,Lernzentrum_21,/aisscv/preprocessing/data/Lernzentrum_21.jpg,/aisscv/preprocessing/data/Lernzentrum_21.txt,False,Lernzentrum
111,Waermflasche_61,/aisscv/preprocessing/data/Waermflasche_61.jpg,/aisscv/preprocessing/data/Waermflasche_61.txt,False,Waermflasche
112,Haber_Bosch_36,/aisscv/preprocessing/data/Haber_Bosch_36.jpg,/aisscv/preprocessing/data/Haber_Bosch_36.txt,False,Haber_Bosch
113,Audimax_1,/aisscv/preprocessing/data/Audimax_1.jpg,/aisscv/preprocessing/data/Audimax_1.txt,False,Audimax
114,Neue_Bib_8,/aisscv/preprocessing/data/Neue_Bib_8.jpg,/aisscv/preprocessing/data/Neue_Bib_8.txt,False,Neue_Bib
115,Lernzentrum_16,/aisscv/preprocessing/data/Lernzentrum_16.jpg,/aisscv/preprocessing/data/Lernzentrum_16.txt,False,Lernzentrum
116,Waermflasche_68,/aisscv/preprocessing/data/Waermflasche_68.jpg,/aisscv/preprocessing/data/Waermflasche_68.txt,False,Waermflasche
117,AKK_ASTA_71,/aisscv/preprocessing/data/AKK_ASTA_71.jpg,/aisscv/preprocessing/data/AKK_ASTA_71.txt,False,AKK_ASTA
118,Kopf_55,/aisscv/preprocessing/data/Kopf_55.jpg,/aisscv/preprocessing/data/Kopf_55.txt,False,Kopf
119,Kopf_30,/aisscv/preprocessing/data/Kopf_30.jpg,/aisscv/preprocessing/data/Kopf_30.txt,False,Kopf
120,Alte_Bib_75,/aisscv/preprocessing/data/Alte_Bib_75.jpg,/aisscv/preprocessing/data/Alte_Bib_75.txt,False,Alte_Bib
121,Mensa_11,/aisscv/preprocessing/data/Mensa_11.jpg,/aisscv/preprocessing/data/Mensa_11.txt,False,Mensa
122,Mensa_74,/aisscv/preprocessing/data/Mensa_74.jpg,/aisscv/preprocessing/data/Mensa_74.txt,False,Mensa
123,AKK_ASTA_63,/aisscv/preprocessing/data/AKK_ASTA_63.jpg,/aisscv/preprocessing/data/AKK_ASTA_63.txt,False,AKK_ASTA
124,Audimax_60,/aisscv/preprocessing/data/Audimax_60.jpg,/aisscv/preprocessing/data/Audimax_60.txt,False,Audimax
125,No_Label_41,/aisscv/preprocessing/data/No_Label_41.jpg,/aisscv/preprocessing/data/No_Label_41.txt,False,No_Label
126,No_Label_31,/aisscv/preprocessing/data/No_Label_31.jpg,/aisscv/preprocessing/data/No_Label_31.txt,False,No_Label
127,AKK_ASTA_10,/aisscv/preprocessing/data/AKK_ASTA_10.jpg,/aisscv/preprocessing/data/AKK_ASTA_10.txt,False,AKK_ASTA
128,Audimax_35,/aisscv/preprocessing/data/Audimax_35.jpg,/aisscv/preprocessing/data/Audimax_35.txt,False,Audimax
129,Haber_Bosch_20,/aisscv/preprocessing/data/Haber_Bosch_20.jpg,/aisscv/preprocessing/data/Haber_Bosch_20.txt,False,Haber_Bosch
130,Kopf_4,/aisscv/preprocessing/data/Kopf_4.jpg,/aisscv/preprocessing/data/Kopf_4.txt,False,Kopf
131,Neue_Bib_19,/aisscv/preprocessing/data/Neue_Bib_19.jpg,/aisscv/preprocessing/data/Neue_Bib_19.txt,False,Neue_Bib
132,Alte_Bib_37,/aisscv/preprocessing/data/Alte_Bib_37.jpg,/aisscv/preprocessing/data/Alte_Bib_37.txt,False,Alte_Bib
133,Alte_Bib_28,/aisscv/preprocessing/data/Alte_Bib_28.jpg,/aisscv/preprocessing/data/Alte_Bib_28.txt,False,Alte_Bib
134,Alte_Bib_88,/aisscv/preprocessing/data/Alte_Bib_88.jpg,/aisscv/preprocessing/data/Alte_Bib_88.txt,False,Alte_Bib
135,Alte_Bib_91,/aisscv/preprocessing/data/Alte_Bib_91.jpg,/aisscv/preprocessing/data/Alte_Bib_91.txt,False,Alte_Bib
136,Mathebau_47,/aisscv/preprocessing/data/Mathebau_47.jpg,/aisscv/preprocessing/data/Mathebau_47.txt,False,Mathebau
137,Waermflasche_33,/aisscv/preprocessing/data/Waermflasche_33.jpg,/aisscv/preprocessing/data/Waermflasche_33.txt,False,Waermflasche
138,Gruenderschmiede_4,/aisscv/preprocessing/data/Gruenderschmiede_4.jpg,/aisscv/preprocessing/data/Gruenderschmiede_4.txt,False,Gruenderschmiede
139,Mensa_70,/aisscv/preprocessing/data/Mensa_70.jpg,/aisscv/preprocessing/data/Mensa_70.txt,False,Mensa
140,Audimax_37,/aisscv/preprocessing/data/Audimax_37.jpg,/aisscv/preprocessing/data/Audimax_37.txt,False,Audimax
141,Lernzentrum_51,/aisscv/preprocessing/data/Lernzentrum_51.jpg,/aisscv/preprocessing/data/Lernzentrum_51.txt,False,Lernzentrum
142,Waermflasche_85,/aisscv/preprocessing/data/Waermflasche_85.jpg,/aisscv/preprocessing/data/Waermflasche_85.txt,False,Waermflasche
143,Gruenderschmiede_49,/aisscv/preprocessing/data/Gruenderschmiede_49.jpg,/aisscv/preprocessing/data/Gruenderschmiede_49.txt,False,Gruenderschmiede
144,Soldat_48,/aisscv/preprocessing/data/Soldat_48.jpg,/aisscv/preprocessing/data/Soldat_48.txt,False,Soldat
145,Soldat_45,/aisscv/preprocessing/data/Soldat_45.jpg,/aisscv/preprocessing/data/Soldat_45.txt,False,Soldat
146,Mensa_20,/aisscv/preprocessing/data/Mensa_20.jpg,/aisscv/preprocessing/data/Mensa_20.txt,False,Mensa
147,Gruenderschmiede_52,/aisscv/preprocessing/data/Gruenderschmiede_52.jpg,/aisscv/preprocessing/data/Gruenderschmiede_52.txt,False,Gruenderschmiede
148,Kolben_32,/aisscv/preprocessing/data/Kolben_32.jpg,/aisscv/preprocessing/data/Kolben_32.txt,False,Kolben
149,No_Label_48,/aisscv/preprocessing/data/No_Label_48.jpg,/aisscv/preprocessing/data/No_Label_48.txt,False,No_Label
150,Studierendenwerk_15,/aisscv/preprocessing/data/Studierendenwerk_15.jpg,/aisscv/preprocessing/data/Studierendenwerk_15.txt,False,Studierendenwerk
151,Mensa_75,/aisscv/preprocessing/data/Mensa_75.jpg,/aisscv/preprocessing/data/Mensa_75.txt,False,Mensa
152,Waermflasche_17,/aisscv/preprocessing/data/Waermflasche_17.jpg,/aisscv/preprocessing/data/Waermflasche_17.txt,False,Waermflasche
153,AKK_ASTA_5,/aisscv/preprocessing/data/AKK_ASTA_5.jpg,/aisscv/preprocessing/data/AKK_ASTA_5.txt,False,AKK_ASTA
154,Lernzentrum_7,/aisscv/preprocessing/data/Lernzentrum_7.jpg,/aisscv/preprocessing/data/Lernzentrum_7.txt,False,Lernzentrum
155,Waermflasche_26,/aisscv/preprocessing/data/Waermflasche_26.jpg,/aisscv/preprocessing/data/Waermflasche_26.txt,False,Waermflasche
156,Mathebau_39,/aisscv/preprocessing/data/Mathebau_39.jpg,/aisscv/preprocessing/data/Mathebau_39.txt,False,Mathebau
157,AKK_ASTA_60,/aisscv/preprocessing/data/AKK_ASTA_60.jpg,/aisscv/preprocessing/data/AKK_ASTA_60.txt,False,AKK_ASTA
158,Haber_Bosch_41,/aisscv/preprocessing/data/Haber_Bosch_41.jpg,/aisscv/preprocessing/data/Haber_Bosch_41.txt,False,Haber_Bosch
159,Waermflasche_86,/aisscv/preprocessing/data/Waermflasche_86.jpg,/aisscv/preprocessing/data/Waermflasche_86.txt,False,Waermflasche
160,Soldat_22,/aisscv/preprocessing/data/Soldat_22.jpg,/aisscv/preprocessing/data/Soldat_22.txt,False,Soldat
161,Soldat_5,/aisscv/preprocessing/data/Soldat_5.jpg,/aisscv/preprocessing/data/Soldat_5.txt,False,Soldat
162,Kopf_35,/aisscv/preprocessing/data/Kopf_35.jpg,/aisscv/preprocessing/data/Kopf_35.txt,False,Kopf
163,Haber_Bosch_16,/aisscv/preprocessing/data/Haber_Bosch_16.jpg,/aisscv/preprocessing/data/Haber_Bosch_16.txt,False,Haber_Bosch
164,Neue_Bib_1,/aisscv/preprocessing/data/Neue_Bib_1.jpg,/aisscv/preprocessing/data/Neue_Bib_1.txt,False,Neue_Bib
165,Soldat_37,/aisscv/preprocessing/data/Soldat_37.jpg,/aisscv/preprocessing/data/Soldat_37.txt,False,Soldat
166,No_Label_30,/aisscv/preprocessing/data/No_Label_30.jpg,/aisscv/preprocessing/data/No_Label_30.txt,False,No_Label
167,Kopf_43,/aisscv/preprocessing/data/Kopf_43.jpg,/aisscv/preprocessing/data/Kopf_43.txt,False,Kopf
168,Kolben_25,/aisscv/preprocessing/data/Kolben_25.jpg,/aisscv/preprocessing/data/Kolben_25.txt,False,Kolben
169,AKK_ASTA_52,/aisscv/preprocessing/data/AKK_ASTA_52.jpg,/aisscv/preprocessing/data/AKK_ASTA_52.txt,False,AKK_ASTA
170,Mensa_60,/aisscv/preprocessing/data/Mensa_60.jpg,/aisscv/preprocessing/data/Mensa_60.txt,False,Mensa
171,Haber_Bosch_23,/aisscv/preprocessing/data/Haber_Bosch_23.jpg,/aisscv/preprocessing/data/Haber_Bosch_23.txt,False,Haber_Bosch
172,Kolben_61,/aisscv/preprocessing/data/Kolben_61.jpg,/aisscv/preprocessing/data/Kolben_61.txt,False,Kolben
173,Neue_Bib_30,/aisscv/preprocessing/data/Neue_Bib_30.jpg,/aisscv/preprocessing/data/Neue_Bib_30.txt,False,Neue_Bib
174,AKK_ASTA_44,/aisscv/preprocessing/data/AKK_ASTA_44.jpg,/aisscv/preprocessing/data/AKK_ASTA_44.txt,False,AKK_ASTA
175,Audimax_44,/aisscv/preprocessing/data/Audimax_44.jpg,/aisscv/preprocessing/data/Audimax_44.txt,False,Audimax
176,Alte_Bib_13,/aisscv/preprocessing/data/Alte_Bib_13.jpg,/aisscv/preprocessing/data/Alte_Bib_13.txt,False,Alte_Bib
177,Haber_Bosch_64,/aisscv/preprocessing/data/Haber_Bosch_64.jpg,/aisscv/preprocessing/data/Haber_Bosch_64.txt,False,Haber_Bosch
178,Mensa_8,/aisscv/preprocessing/data/Mensa_8.jpg,/aisscv/preprocessing/data/Mensa_8.txt,False,Mensa
179,Waermflasche_12,/aisscv/preprocessing/data/Waermflasche_12.jpg,/aisscv/preprocessing/data/Waermflasche_12.txt,False,Waermflasche
180,No_Label_17,/aisscv/preprocessing/data/No_Label_17.jpg,/aisscv/preprocessing/data/No_Label_17.txt,False,No_Label
181,Mensa_57,/aisscv/preprocessing/data/Mensa_57.jpg,/aisscv/preprocessing/data/Mensa_57.txt,False,Mensa
182,Gruenderschmiede_21,/aisscv/preprocessing/data/Gruenderschmiede_21.jpg,/aisscv/preprocessing/data/Gruenderschmiede_21.txt,False,Gruenderschmiede
183,Alte_Bib_58,/aisscv/preprocessing/data/Alte_Bib_58.jpg,/aisscv/preprocessing/data/Alte_Bib_58.txt,False,Alte_Bib
184,Mathebau_45,/aisscv/preprocessing/data/Mathebau_45.jpg,/aisscv/preprocessing/data/Mathebau_45.txt,False,Mathebau
185,AKK_ASTA_43,/aisscv/preprocessing/data/AKK_ASTA_43.jpg,/aisscv/preprocessing/data/AKK_ASTA_43.txt,False,AKK_ASTA
186,Mathebau_10,/aisscv/preprocessing/data/Mathebau_10.jpg,/aisscv/preprocessing/data/Mathebau_10.txt,False,Mathebau
187,AKK_ASTA_70,/aisscv/preprocessing/data/AKK_ASTA_70.jpg,/aisscv/preprocessing/data/AKK_ASTA_70.txt,False,AKK_ASTA
188,Mensa_36,/aisscv/preprocessing/data/Mensa_36.jpg,/aisscv/preprocessing/data/Mensa_36.txt,False,Mensa
189,Audimax_53,/aisscv/preprocessing/data/Audimax_53.jpg,/aisscv/preprocessing/data/Audimax_53.txt,False,Audimax
190,No_Label_35,/aisscv/preprocessing/data/No_Label_35.jpg,/aisscv/preprocessing/data/No_Label_35.txt,False,No_Label
191,Kopf_19,/aisscv/preprocessing/data/Kopf_19.jpg,/aisscv/preprocessing/data/Kopf_19.txt,False,Kopf
