,stem,img_file,label_file,is_test,class
319,Haber_Bosch_24,/aisscv/preprocessing/data/Haber_Bosch_24.jpg,/aisscv/preprocessing/data/Haber_Bosch_24.txt,True,Haber_Bosch
320,Haber_Bosch_50,/aisscv/preprocessing/data/Haber_Bosch_50.jpg,/aisscv/preprocessing/data/Haber_Bosch_50.txt,True,Haber_Bosch
322,Haber_Bosch_64,/aisscv/preprocessing/data/Haber_Bosch_64.jpg,/aisscv/preprocessing/data/Haber_Bosch_64.txt,True,Haber_Bosch
330,Haber_Bosch_20,/aisscv/preprocessing/data/Haber_Bosch_20.jpg,/aisscv/preprocessing/data/Haber_Bosch_20.txt,True,Haber_Bosch
335,Haber_Bosch_10,/aisscv/preprocessing/data/Haber_Bosch_10.jpg,/aisscv/preprocessing/data/Haber_Bosch_10.txt,True,Haber_Bosch
340,Haber_Bosch_27,/aisscv/preprocessing/data/Haber_Bosch_27.jpg,/aisscv/preprocessing/data/Haber_Bosch_27.txt,True,Haber_Bosch
347,Haber_Bosch_47,/aisscv/preprocessing/data/Haber_Bosch_47.jpg,/aisscv/preprocessing/data/Haber_Bosch_47.txt,True,Haber_Bosch
353,Haber_Bosch_22,/aisscv/preprocessing/data/Haber_Bosch_22.jpg,/aisscv/preprocessing/data/Haber_Bosch_22.txt,True,Haber_Bosch
358,Kolben_29,/aisscv/preprocessing/data/Kolben_29.jpg,/aisscv/preprocessing/data/Kolben_29.txt,True,Kolben
375,Kolben_45,/aisscv/preprocessing/data/Kolben_45.jpg,/aisscv/preprocessing/data/Kolben_45.txt,True,Kolben
380,Kolben_17,/aisscv/preprocessing/data/Kolben_17.jpg,/aisscv/preprocessing/data/Kolben_17.txt,True,Kolben
382,Kolben_43,/aisscv/preprocessing/data/Kolben_43.jpg,/aisscv/preprocessing/data/Kolben_43.txt,True,Kolben
388,Kolben_25,/aisscv/preprocessing/data/Kolben_25.jpg,/aisscv/preprocessing/data/Kolben_25.txt,True,Kolben
394,Kolben_46,/aisscv/preprocessing/data/Kolben_46.jpg,/aisscv/preprocessing/data/Kolben_46.txt,True,Kolben
396,Kolben_26,/aisscv/preprocessing/data/Kolben_26.jpg,/aisscv/preprocessing/data/Kolben_26.txt,True,Kolben
397,Kolben_33,/aisscv/preprocessing/data/Kolben_33.jpg,/aisscv/preprocessing/data/Kolben_33.txt,True,Kolben
402,Kolben_24,/aisscv/preprocessing/data/Kolben_24.jpg,/aisscv/preprocessing/data/Kolben_24.txt,True,Kolben
403,Kolben_30,/aisscv/preprocessing/data/Kolben_30.jpg,/aisscv/preprocessing/data/Kolben_30.txt,True,Kolben
412,Kolben_50,/aisscv/preprocessing/data/Kolben_50.jpg,/aisscv/preprocessing/data/Kolben_50.txt,True,Kolben
413,Kolben_65,/aisscv/preprocessing/data/Kolben_65.jpg,/aisscv/preprocessing/data/Kolben_65.txt,True,Kolben
416,Kolben_1,/aisscv/preprocessing/data/Kolben_1.jpg,/aisscv/preprocessing/data/Kolben_1.txt,True,Kolben
423,Kolben_64,/aisscv/preprocessing/data/Kolben_64.jpg,/aisscv/preprocessing/data/Kolben_64.txt,True,Kolben
424,Kopf_58,/aisscv/preprocessing/data/Kopf_58.jpg,/aisscv/preprocessing/data/Kopf_58.txt,True,Kopf
428,Kopf_59,/aisscv/preprocessing/data/Kopf_59.jpg,/aisscv/preprocessing/data/Kopf_59.txt,True,Kopf
431,Kopf_41,/aisscv/preprocessing/data/Kopf_41.jpg,/aisscv/preprocessing/data/Kopf_41.txt,True,Kopf
433,Kopf_68,/aisscv/preprocessing/data/Kopf_68.jpg,/aisscv/preprocessing/data/Kopf_68.txt,True,Kopf
442,Kopf_26,/aisscv/preprocessing/data/Kopf_26.jpg,/aisscv/preprocessing/data/Kopf_26.txt,True,Kopf
444,Kopf_15,/aisscv/preprocessing/data/Kopf_15.jpg,/aisscv/preprocessing/data/Kopf_15.txt,True,Kopf
453,Kopf_51,/aisscv/preprocessing/data/Kopf_51.jpg,/aisscv/preprocessing/data/Kopf_51.txt,True,Kopf
459,Kopf_67,/aisscv/preprocessing/data/Kopf_67.jpg,/aisscv/preprocessing/data/Kopf_67.txt,True,Kopf
462,Kopf_18,/aisscv/preprocessing/data/Kopf_18.jpg,/aisscv/preprocessing/data/Kopf_18.txt,True,Kopf
464,Kopf_46,/aisscv/preprocessing/data/Kopf_46.jpg,/aisscv/preprocessing/data/Kopf_46.txt,True,Kopf
465,Kopf_30,/aisscv/preprocessing/data/Kopf_30.jpg,/aisscv/preprocessing/data/Kopf_30.txt,True,Kopf
474,Kopf_83,/aisscv/preprocessing/data/Kopf_83.jpg,/aisscv/preprocessing/data/Kopf_83.txt,True,Kopf
476,Kopf_1,/aisscv/preprocessing/data/Kopf_1.jpg,/aisscv/preprocessing/data/Kopf_1.txt,True,Kopf
478,Kopf_74,/aisscv/preprocessing/data/Kopf_74.jpg,/aisscv/preprocessing/data/Kopf_74.txt,True,Kopf
490,Kopf_28,/aisscv/preprocessing/data/Kopf_28.jpg,/aisscv/preprocessing/data/Kopf_28.txt,True,Kopf
495,Kopf_40,/aisscv/preprocessing/data/Kopf_40.jpg,/aisscv/preprocessing/data/Kopf_40.txt,True,Kopf
502,Kopf_2,/aisscv/preprocessing/data/Kopf_2.jpg,/aisscv/preprocessing/data/Kopf_2.txt,True,Kopf
503,Kopf_44,/aisscv/preprocessing/data/Kopf_44.jpg,/aisscv/preprocessing/data/Kopf_44.txt,True,Kopf
511,Kopf_11,/aisscv/preprocessing/data/Kopf_11.jpg,/aisscv/preprocessing/data/Kopf_11.txt,True,Kopf
526,Lernzentrum_5,/aisscv/preprocessing/data/Lernzentrum_5.jpg,/aisscv/preprocessing/data/Lernzentrum_5.txt,True,Lernzentrum
528,Lernzentrum_31,/aisscv/preprocessing/data/Lernzentrum_31.jpg,/aisscv/preprocessing/data/Lernzentrum_31.txt,True,Lernzentrum
534,Lernzentrum_70,/aisscv/preprocessing/data/Lernzentrum_70.jpg,/aisscv/preprocessing/data/Lernzentrum_70.txt,True,Lernzentrum
539,Lernzentrum_8,/aisscv/preprocessing/data/Lernzentrum_8.jpg,/aisscv/preprocessing/data/Lernzentrum_8.txt,True,Lernzentrum
542,Lernzentrum_26,/aisscv/preprocessing/data/Lernzentrum_26.jpg,/aisscv/preprocessing/data/Lernzentrum_26.txt,True,Lernzentrum
545,Lernzentrum_51,/aisscv/preprocessing/data/Lernzentrum_51.jpg,/aisscv/preprocessing/data/Lernzentrum_51.txt,True,Lernzentrum
546,Lernzentrum_1,/aisscv/preprocessing/data/Lernzentrum_1.jpg,/aisscv/preprocessing/data/Lernzentrum_1.txt,True,Lernzentrum
559,Lernzentrum_49,/aisscv/preprocessing/data/Lernzentrum_49.jpg,/aisscv/preprocessing/data/Lernzentrum_49.txt,True,Lernzentrum
562,Lernzentrum_43,/aisscv/preprocessing/data/Lernzentrum_43.jpg,/aisscv/preprocessing/data/Lernzentrum_43.txt,True,Lernzentrum
569,Lernzentrum_16,/aisscv/preprocessing/data/Lernzentrum_16.jpg,/aisscv/preprocessing/data/Lernzentrum_16.txt,True,Lernzentrum
570,Lernzentrum_34,/aisscv/preprocessing/data/Lernzentrum_34.jpg,/aisscv/preprocessing/data/Lernzentrum_34.txt,True,Lernzentrum
571,Lernzentrum_15,/aisscv/preprocessing/data/Lernzentrum_15.jpg,/aisscv/preprocessing/data/Lernzentrum_15.txt,True,Lernzentrum
573,Lernzentrum_33,/aisscv/preprocessing/data/Lernzentrum_33.jpg,/aisscv/preprocessing/data/Lernzentrum_33.txt,True,Lernzentrum
580,Lernzentrum_63,/aisscv/preprocessing/data/Lernzentrum_63.jpg,/aisscv/preprocessing/data/Lernzentrum_63.txt,True,Lernzentrum
591,Lernzentrum_24,/aisscv/preprocessing/data/Lernzentrum_24.jpg,/aisscv/preprocessing/data/Lernzentrum_24.txt,True,Lernzentrum
599,Mathebau_16,/aisscv/preprocessing/data/Mathebau_16.jpg,/aisscv/preprocessing/data/Mathebau_16.txt,True,Mathebau
602,Mathebau_10,/aisscv/preprocessing/data/Mathebau_10.jpg,/aisscv/preprocessing/data/Mathebau_10.txt,True,Mathebau
608,Mathebau_46,/aisscv/preprocessing/data/Mathebau_46.jpg,/aisscv/preprocessing/data/Mathebau_46.txt,True,Mathebau
614,Mathebau_24,/aisscv/preprocessing/data/Mathebau_24.jpg,/aisscv/preprocessing/data/Mathebau_24.txt,True,Mathebau
634,Mathebau_50,/aisscv/preprocessing/data/Mathebau_50.jpg,/aisscv/preprocessing/data/Mathebau_50.txt,True,Mathebau
638,Mathebau_14,/aisscv/preprocessing/data/Mathebau_14.jpg,/aisscv/preprocessing/data/Mathebau_14.txt,True,Mathebau
640,Mathebau_2,/aisscv/preprocessing/data/Mathebau_2.jpg,/aisscv/preprocessing/data/Mathebau_2.txt,True,Mathebau
642,Mathebau_39,/aisscv/preprocessing/data/Mathebau_39.jpg,/aisscv/preprocessing/data/Mathebau_39.txt,True,Mathebau
645,Mathebau_35,/aisscv/preprocessing/data/Mathebau_35.jpg,/aisscv/preprocessing/data/Mathebau_35.txt,True,Mathebau
646,Mathebau_28,/aisscv/preprocessing/data/Mathebau_28.jpg,/aisscv/preprocessing/data/Mathebau_28.txt,True,Mathebau
648,Mathebau_55,/aisscv/preprocessing/data/Mathebau_55.jpg,/aisscv/preprocessing/data/Mathebau_55.txt,True,Mathebau
651,Mathebau_8,/aisscv/preprocessing/data/Mathebau_8.jpg,/aisscv/preprocessing/data/Mathebau_8.txt,True,Mathebau
656,Mensa_49,/aisscv/preprocessing/data/Mensa_49.jpg,/aisscv/preprocessing/data/Mensa_49.txt,True,Mensa
664,Mensa_86,/aisscv/preprocessing/data/Mensa_86.jpg,/aisscv/preprocessing/data/Mensa_86.txt,True,Mensa
671,Mensa_53,/aisscv/preprocessing/data/Mensa_53.jpg,/aisscv/preprocessing/data/Mensa_53.txt,True,Mensa
673,Mensa_74,/aisscv/preprocessing/data/Mensa_74.jpg,/aisscv/preprocessing/data/Mensa_74.txt,True,Mensa
674,Mensa_91,/aisscv/preprocessing/data/Mensa_91.jpg,/aisscv/preprocessing/data/Mensa_91.txt,True,Mensa
675,Mensa_69,/aisscv/preprocessing/data/Mensa_69.jpg,/aisscv/preprocessing/data/Mensa_69.txt,True,Mensa
676,Mensa_52,/aisscv/preprocessing/data/Mensa_52.jpg,/aisscv/preprocessing/data/Mensa_52.txt,True,Mensa
682,Mensa_43,/aisscv/preprocessing/data/Mensa_43.jpg,/aisscv/preprocessing/data/Mensa_43.txt,True,Mensa
684,Mensa_13,/aisscv/preprocessing/data/Mensa_13.jpg,/aisscv/preprocessing/data/Mensa_13.txt,True,Mensa
704,Mensa_9,/aisscv/preprocessing/data/Mensa_9.jpg,/aisscv/preprocessing/data/Mensa_9.txt,True,Mensa
707,Mensa_25,/aisscv/preprocessing/data/Mensa_25.jpg,/aisscv/preprocessing/data/Mensa_25.txt,True,Mensa
709,Mensa_26,/aisscv/preprocessing/data/Mensa_26.jpg,/aisscv/preprocessing/data/Mensa_26.txt,True,Mensa
711,Mensa_47,/aisscv/preprocessing/data/Mensa_47.jpg,/aisscv/preprocessing/data/Mensa_47.txt,True,Mensa
718,Mensa_63,/aisscv/preprocessing/data/Mensa_63.jpg,/aisscv/preprocessing/data/Mensa_63.txt,True,Mensa
726,Mensa_20,/aisscv/preprocessing/data/Mensa_20.jpg,/aisscv/preprocessing/data/Mensa_20.txt,True,Mensa
728,Mensa_77,/aisscv/preprocessing/data/Mensa_77.jpg,/aisscv/preprocessing/data/Mensa_77.txt,True,Mensa
729,Mensa_30,/aisscv/preprocessing/data/Mensa_30.jpg,/aisscv/preprocessing/data/Mensa_30.txt,True,Mensa
732,Mensa_8,/aisscv/preprocessing/data/Mensa_8.jpg,/aisscv/preprocessing/data/Mensa_8.txt,True,Mensa
747,Mensa_46,/aisscv/preprocessing/data/Mensa_46.jpg,/aisscv/preprocessing/data/Mensa_46.txt,True,Mensa
752,Neue_Bib_34,/aisscv/preprocessing/data/Neue_Bib_34.jpg,/aisscv/preprocessing/data/Neue_Bib_34.txt,True,Neue_Bib
759,Neue_Bib_27,/aisscv/preprocessing/data/Neue_Bib_27.jpg,/aisscv/preprocessing/data/Neue_Bib_27.txt,True,Neue_Bib
761,Neue_Bib_2,/aisscv/preprocessing/data/Neue_Bib_2.jpg,/aisscv/preprocessing/data/Neue_Bib_2.txt,True,Neue_Bib
762,Neue_Bib_16,/aisscv/preprocessing/data/Neue_Bib_16.jpg,/aisscv/preprocessing/data/Neue_Bib_16.txt,True,Neue_Bib
765,Neue_Bib_25,/aisscv/preprocessing/data/Neue_Bib_25.jpg,/aisscv/preprocessing/data/Neue_Bib_25.txt,True,Neue_Bib
779,Neue_Bib_32,/aisscv/preprocessing/data/Neue_Bib_32.jpg,/aisscv/preprocessing/data/Neue_Bib_32.txt,True,Neue_Bib
781,Neue_Bib_7,/aisscv/preprocessing/data/Neue_Bib_7.jpg,/aisscv/preprocessing/data/Neue_Bib_7.txt,True,Neue_Bib
785,Neue_Bib_22,/aisscv/preprocessing/data/Neue_Bib_22.jpg,/aisscv/preprocessing/data/Neue_Bib_22.txt,True,Neue_Bib
796,Soldat_13,/aisscv/preprocessing/data/Soldat_13.jpg,/aisscv/preprocessing/data/Soldat_13.txt,True,Soldat
801,Soldat_16,/aisscv/preprocessing/data/Soldat_16.jpg,/aisscv/preprocessing/data/Soldat_16.txt,True,Soldat
805,Soldat_53,/aisscv/preprocessing/data/Soldat_53.jpg,/aisscv/preprocessing/data/Soldat_53.txt,True,Soldat
820,Soldat_55,/aisscv/preprocessing/data/Soldat_55.jpg,/aisscv/preprocessing/data/Soldat_55.txt,True,Soldat
822,Soldat_30,/aisscv/preprocessing/data/Soldat_30.jpg,/aisscv/preprocessing/data/Soldat_30.txt,True,Soldat
830,Soldat_2,/aisscv/preprocessing/data/Soldat_2.jpg,/aisscv/preprocessing/data/Soldat_2.txt,True,Soldat
835,Soldat_43,/aisscv/preprocessing/data/Soldat_43.jpg,/aisscv/preprocessing/data/Soldat_43.txt,True,Soldat
839,Soldat_29,/aisscv/preprocessing/data/Soldat_29.jpg,/aisscv/preprocessing/data/Soldat_29.txt,True,Soldat
840,Soldat_41,/aisscv/preprocessing/data/Soldat_41.jpg,/aisscv/preprocessing/data/Soldat_41.txt,True,Soldat
843,Soldat_45,/aisscv/preprocessing/data/Soldat_45.jpg,/aisscv/preprocessing/data/Soldat_45.txt,True,Soldat
845,Soldat_12,/aisscv/preprocessing/data/Soldat_12.jpg,/aisscv/preprocessing/data/Soldat_12.txt,True,Soldat
846,Studierendenwerk_49,/aisscv/preprocessing/data/Studierendenwerk_49.jpg,/aisscv/preprocessing/data/Studierendenwerk_49.txt,True,Studierendenwerk
851,Studierendenwerk_21,/aisscv/preprocessing/data/Studierendenwerk_21.jpg,/aisscv/preprocessing/data/Studierendenwerk_21.txt,True,Studierendenwerk
852,Studierendenwerk_34,/aisscv/preprocessing/data/Studierendenwerk_34.jpg,/aisscv/preprocessing/data/Studierendenwerk_34.txt,True,Studierendenwerk
863,Studierendenwerk_20,/aisscv/preprocessing/data/Studierendenwerk_20.jpg,/aisscv/preprocessing/data/Studierendenwerk_20.txt,True,Studierendenwerk
868,Studierendenwerk_2,/aisscv/preprocessing/data/Studierendenwerk_2.jpg,/aisscv/preprocessing/data/Studierendenwerk_2.txt,True,Studierendenwerk
874,Studierendenwerk_16,/aisscv/preprocessing/data/Studierendenwerk_16.jpg,/aisscv/preprocessing/data/Studierendenwerk_16.txt,True,Studierendenwerk
875,Studierendenwerk_26,/aisscv/preprocessing/data/Studierendenwerk_26.jpg,/aisscv/preprocessing/data/Studierendenwerk_26.txt,True,Studierendenwerk
879,Studierendenwerk_23,/aisscv/preprocessing/data/Studierendenwerk_23.jpg,/aisscv/preprocessing/data/Studierendenwerk_23.txt,True,Studierendenwerk
880,Studierendenwerk_30,/aisscv/preprocessing/data/Studierendenwerk_30.jpg,/aisscv/preprocessing/data/Studierendenwerk_30.txt,True,Studierendenwerk
896,Studierendenwerk_32,/aisscv/preprocessing/data/Studierendenwerk_32.jpg,/aisscv/preprocessing/data/Studierendenwerk_32.txt,True,Studierendenwerk
899,Studierendenwerk_19,/aisscv/preprocessing/data/Studierendenwerk_19.jpg,/aisscv/preprocessing/data/Studierendenwerk_19.txt,True,Studierendenwerk
902,Waermflasche_49,/aisscv/preprocessing/data/Waermflasche_49.jpg,/aisscv/preprocessing/data/Waermflasche_49.txt,True,Waermflasche
908,Waermflasche_88,/aisscv/preprocessing/data/Waermflasche_88.jpg,/aisscv/preprocessing/data/Waermflasche_88.txt,True,Waermflasche
910,Waermflasche_79,/aisscv/preprocessing/data/Waermflasche_79.jpg,/aisscv/preprocessing/data/Waermflasche_79.txt,True,Waermflasche
916,Waermflasche_57,/aisscv/preprocessing/data/Waermflasche_57.jpg,/aisscv/preprocessing/data/Waermflasche_57.txt,True,Waermflasche
917,Waermflasche_55,/aisscv/preprocessing/data/Waermflasche_55.jpg,/aisscv/preprocessing/data/Waermflasche_55.txt,True,Waermflasche
929,Waermflasche_80,/aisscv/preprocessing/data/Waermflasche_80.jpg,/aisscv/preprocessing/data/Waermflasche_80.txt,True,Waermflasche
932,Waermflasche_82,/aisscv/preprocessing/data/Waermflasche_82.jpg,/aisscv/preprocessing/data/Waermflasche_82.txt,True,Waermflasche
938,Waermflasche_81,/aisscv/preprocessing/data/Waermflasche_81.jpg,/aisscv/preprocessing/data/Waermflasche_81.txt,True,Waermflasche
944,Waermflasche_73,/aisscv/preprocessing/data/Waermflasche_73.jpg,/aisscv/preprocessing/data/Waermflasche_73.txt,True,Waermflasche
960,Waermflasche_76,/aisscv/preprocessing/data/Waermflasche_76.jpg,/aisscv/preprocessing/data/Waermflasche_76.txt,True,Waermflasche
966,Waermflasche_66,/aisscv/preprocessing/data/Waermflasche_66.jpg,/aisscv/preprocessing/data/Waermflasche_66.txt,True,Waermflasche
